N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
20, 0.01, 0.7, 0.95, 101

5, 0, 0, 2, 2, 0, 187, 1, 0, 1, 5
6, 0, 2, 0, 0, 0, 0, 186, 0, 1, 0
7, 0, 0, 1, 1, 1, 0, 0, 182, 2, 2
8, 0, 10, 0, 1, 1, 0, 1, 0, 165, 0
9, 0, 3, 0, 2, 5, 3, 0, 2, 4, 154


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 95

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 176, 0, 0, 0, 1, 0, 1, 0, 0, 0
1, 0, 179, 0, 0, 0, 0, 0, 0, 7, 2
2, 0, 1, 186, 0, 0, 1, 0, 0, 2, 1
3, 0, 1, 2, 170, 0, 2, 0, 1, 9, 1
4, 0, 4, 0, 0, 196, 0, 2, 0, 2, 0
5, 0, 0, 2, 2, 0, 188, 0, 0, 1, 5
6, 0, 4, 0, 0, 0, 0, 184, 0, 1, 0
7, 0, 1, 1, 0, 1, 0, 0, 182, 2, 2
8, 0, 9, 0, 1, 0, 0, 1, 0, 166, 1
9, 0, 3, 0, 3, 7, 3, 0, 2, 3, 152


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 91

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 175, 0, 0, 0, 1, 1, 0, 0, 1, 0
1, 0, 179, 0, 0, 1, 0, 0, 0, 7, 1
2, 0, 1, 187, 0, 0, 0, 1, 0, 2, 0
3, 0, 0, 2, 174, 0, 3, 0, 1, 6, 0
4, 0, 6, 0, 0, 195, 0, 1, 0, 2, 0
5, 0, 1, 2, 2, 0, 190, 0, 0, 1, 2
6, 0, 4, 0, 0, 0, 0, 184, 0, 1, 0
7, 0, 2, 1, 0, 1, 0, 0, 181, 2, 2
8, 0, 8, 0, 1, 1, 0, 2, 0, 165, 1
9, 0, 2, 0, 3, 5, 3, 0, 2, 5, 153


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 94

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 176, 0, 0, 0, 1, 0, 0, 0, 1, 0
1, 0, 176, 0, 0, 0, 0, 0, 0, 10, 2
2, 0, 1, 187, 0, 0, 0, 1, 0, 2, 0
3, 0, 1, 2, 170, 0, 3, 0, 1, 8, 1
4, 0, 3, 0, 0, 198, 0, 1, 0, 2, 0
5, 0, 0, 1, 2, 0, 189, 0, 0, 2, 4
6, 0, 4, 0, 0, 0, 0, 184, 0, 1, 0
7, 0, 2, 1, 0, 1, 0, 0, 181, 2, 2
8, 0, 9, 0, 1, 0, 0, 2, 0, 165, 1
9, 0, 3, 0, 2, 4, 2, 0, 2, 6, 154


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 104

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 174, 0, 0, 0, 2, 1, 0, 0, 1, 0
1, 0, 175, 0, 0, 0, 0, 0, 1, 10, 2
2, 0, 1, 187, 0, 0, 1, 0, 0, 2, 0
3, 0, 1, 3, 170, 0, 3, 0, 1, 8, 0
4, 0, 8, 0, 0, 192, 0, 2, 0, 2, 0
5, 0, 0, 2, 1, 0, 189, 0, 0, 2, 4
6, 0, 4, 0, 0, 0, 0, 184, 0, 1, 0
7, 0, 1, 1, 0, 1, 0, 0, 182, 2, 2
8, 0, 9, 0, 1, 1, 0, 1, 0, 166, 0
9, 0, 3, 0, 2, 5, 2, 0, 2, 8, 151


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 80

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 177, 0, 0, 0, 1, 0, 0, 0, 0, 0
1, 0, 178, 0, 0, 0, 0, 0, 1, 7, 2
2, 0, 0, 188, 0, 0, 0, 1, 0, 2, 0
3, 0, 0, 1, 174, 0, 3, 0, 1, 7, 0
4, 0, 3, 0, 0, 199, 0, 0, 0, 2, 0
5, 0, 0, 1, 2, 0, 192, 0, 0, 0, 3
6, 0, 4, 0, 0, 0, 0, 184, 0, 1, 0
7, 0, 1, 1, 0, 1, 0, 0, 182, 2, 2
8, 0, 9, 1, 1, 0, 0, 1, 0, 165, 1
9, 0, 3, 0, 2, 4, 3, 0, 2, 4, 155


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 84

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 177, 0, 0, 0, 1, 0, 0, 0, 0, 0
1, 0, 178, 0, 0, 0, 0, 1, 0, 7, 2
2, 0, 0, 188, 0, 0, 0, 1, 0, 2, 0
3, 0, 1, 3, 171, 0, 3, 0, 1, 7, 0
4, 0, 2, 0, 0, 199, 0, 0, 0, 2, 1
5, 0, 1, 1, 2, 0, 190, 0, 0, 1, 3
6, 0, 4, 0, 0, 0, 0, 184, 0, 1, 0
7, 0, 0, 1, 0, 2, 0, 0, 182, 2, 2
8, 0, 8, 0, 1, 0, 0, 1, 0, 168, 0
9, 0, 4, 0, 4, 4, 2, 0, 2, 4, 153


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 90

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 176, 0, 0, 0, 1, 0, 0, 0, 1, 0
1, 0, 174, 0, 0, 0, 0, 0, 1, 10, 3
2, 0, 1, 187, 0, 0, 0, 1, 0, 2, 0
3, 0, 0, 3, 172, 0, 2, 0, 1, 8, 0
4, 0, 1, 0, 0, 199, 0, 1, 0, 2, 1
5, 0, 0, 2, 1, 0, 190, 0, 0, 2, 3
6, 0, 2, 0, 0, 0, 0, 186, 0, 1, 0
7, 0, 1, 1, 0, 2, 0, 0, 181, 2, 2
8, 0, 8, 0, 1, 0, 0, 1, 0, 167, 1
9, 0, 5, 0, 3, 4, 2, 0, 2, 5, 152


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 95

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 177, 0, 0, 0, 1, 0, 0, 0, 0, 0
1, 0, 179, 0, 0, 0, 0, 1, 1, 6, 1
2, 0, 1, 185, 0, 0, 0, 2, 0, 2, 1
3, 0, 1, 2, 169, 0, 3, 0, 1, 10, 0
4, 0, 3, 0, 0, 197, 0, 1, 1, 2, 0
5, 0, 1, 3, 1, 0, 189, 0, 0, 0, 4
6, 0, 5, 0, 0, 0, 0, 183, 0, 1, 0
7, 0, 1, 1, 0, 1, 0, 0, 182, 2, 2
8, 0, 9, 0, 1, 0, 0, 1, 0, 166, 1
9, 0, 5, 0, 3, 5, 2, 0, 2, 4, 152


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 100

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 177, 0, 0, 0, 1, 0, 0, 0, 0, 0
1, 0, 174, 0, 0, 0, 0, 0, 0, 11, 3
2, 0, 1, 186, 0, 0, 0, 1, 0, 3, 0
3, 0, 1, 1, 171, 0, 3, 0, 1, 9, 0
4, 0, 2, 0, 0, 198, 0, 1, 0, 2, 1
5, 0, 0, 3, 2, 0, 188, 1, 0, 1, 3
6, 0, 4, 0, 0, 0, 0, 184, 0, 1, 0
7, 0, 2, 1, 0, 1, 0, 0, 180, 2, 3
8, 0, 9, 0, 1, 1, 0, 2, 0, 164, 1
9, 0, 3, 0, 3, 4, 2, 0, 2, 7, 152


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 93

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 176, 0, 0, 0, 1, 1, 0, 0, 0, 0
1, 0, 175, 0, 0, 0, 0, 0, 0, 10, 3
2, 0, 1, 187, 0, 0, 0, 1, 0, 2, 0
3, 0, 1, 0, 173, 0, 3, 0, 1, 7, 1
4, 0, 3, 0, 0, 197, 0, 1, 0, 2, 1
5, 0, 0, 2, 2, 0, 191, 0, 0, 0, 3
6, 0, 3, 0, 0, 0, 0, 185, 0, 1, 0
7, 0, 2, 1, 0, 2, 0, 0, 180, 2, 2
8, 0, 9, 0, 1, 0, 0, 2, 0, 166, 0
9, 0, 3, 0, 6, 4, 3, 0, 2, 4, 151


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 90

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 176, 0, 0, 0, 1, 0, 0, 0, 1, 0
1, 0, 178, 0, 0, 0, 0, 0, 0, 8, 2
2, 0, 1, 187, 0, 0, 0, 1, 0, 2, 0
3, 0, 1, 1, 172, 0, 2, 0, 2, 6, 2
4, 0, 2, 0, 0, 198, 0, 2, 0, 2, 0
5, 0, 0, 1, 2, 0, 189, 1, 0, 2, 3
6, 0, 3, 0, 0, 0, 0, 185, 0, 1, 0
7, 0, 2, 1, 0, 2, 0, 0, 180, 2, 2
8, 0, 9, 0, 1, 0, 0, 2, 0, 165, 1
9, 0, 5, 0, 2, 4, 2, 0, 2, 4, 154


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 88

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 177, 0, 0, 0, 1, 0, 0, 0, 0, 0
1, 0, 178, 0, 0, 0, 0, 1, 0, 7, 2
2, 0, 1, 187, 0, 0, 1, 0, 0, 2, 0
3, 0, 0, 2, 172, 0, 3, 0, 1, 8, 0
4, 0, 1, 0, 0, 200, 0, 0, 0, 2, 1
5, 0, 0, 2, 2, 0, 189, 0, 0, 1, 4
6, 0, 4, 0, 0, 0, 0, 184, 0, 1, 0
7, 0, 0, 1, 0, 3, 0, 0, 179, 2, 4
8, 0, 9, 0, 1, 0, 0, 1, 0, 166, 1
9, 0, 3, 0, 2, 5, 2, 0, 2, 5, 154


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 86

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 176, 0, 0, 0, 1, 0, 0, 0, 1, 0
1, 0, 175, 0, 0, 0, 0, 1, 1, 8, 3
2, 0, 0, 187, 0, 0, 0, 1, 0, 2, 1
3, 0, 1, 3, 171, 0, 3, 0, 1, 7, 0
4, 0, 2, 0, 0, 200, 0, 0, 0, 2, 0
5, 0, 0, 2, 1, 0, 191, 0, 0, 1, 3
6, 0, 3, 0, 0, 0, 0, 185, 0, 1, 0
7, 0, 1, 1, 0, 0, 0, 0, 182, 2, 3
8, 0, 9, 0, 1, 0, 0, 1, 0, 167, 0
9, 0, 3, 0, 2, 5, 2, 0, 2, 5, 154


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 92

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 176, 0, 0, 0, 1, 0, 0, 0, 1, 0
1, 0, 177, 0, 0, 0, 0, 0, 0, 8, 3
2, 0, 1, 187, 0, 0, 0, 1, 0, 2, 0
3, 0, 1, 2, 172, 0, 3, 0, 1, 7, 0
4, 0, 1, 0, 0, 199, 0, 1, 0, 2, 1
5, 0, 0, 2, 1, 0, 190, 0, 0, 2, 3
6, 0, 3, 0, 0, 0, 0, 185, 0, 1, 0
7, 0, 1, 1, 0, 1, 0, 0, 182, 2, 2
8, 0, 12, 0, 1, 1, 0, 1, 0, 163, 0
9, 0, 2, 0, 2, 5, 2, 0, 2, 9, 151


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 88

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 176, 0, 0, 0, 1, 0, 0, 0, 1, 0
1, 0, 176, 0, 0, 0, 0, 1, 0, 8, 3
2, 0, 1, 187, 0, 0, 0, 1, 0, 2, 0
3, 0, 0, 3, 172, 0, 3, 0, 1, 7, 0
4, 0, 2, 0, 0, 199, 0, 0, 0, 2, 1
5, 0, 1, 2, 1, 0, 190, 0, 0, 1, 3
6, 0, 4, 0, 0, 0, 0, 184, 0, 1, 0
7, 0, 0, 1, 0, 0, 0, 0, 184, 2, 2
8, 0, 9, 0, 1, 1, 0, 2, 0, 164, 1
9, 0, 3, 0, 2, 4, 2, 0, 2, 6, 154


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 94

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 175, 0, 0, 0, 1, 1, 0, 0, 1, 0
1, 0, 179, 0, 0, 0, 0, 0, 1, 6, 2
2, 0, 1, 187, 0, 0, 1, 0, 0, 2, 0
3, 0, 1, 3, 171, 0, 3, 0, 1, 7, 0
4, 0, 2, 0, 0, 198, 0, 1, 0, 2, 1
5, 0, 0, 2, 2, 0, 190, 0, 0, 1, 3
6, 0, 5, 0, 0, 0, 0, 183, 0, 1, 0
7, 0, 2, 1, 0, 2, 0, 0, 180, 2, 2
8, 0, 9, 0, 1, 0, 0, 2, 0, 165, 1
9, 0, 4, 0, 2, 5, 2, 0, 2, 6, 152


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 100

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 176, 0, 0, 0, 2, 0, 0, 0, 0, 0
1, 0, 178, 0, 0, 0, 0, 0, 0, 8, 2
2, 0, 1, 186, 1, 0, 0, 1, 0, 2, 0
3, 0, 1, 4, 167, 0, 3, 0, 2, 8, 1
4, 0, 1, 0, 0, 198, 0, 2, 0, 2, 1
5, 0, 0, 2, 1, 0, 191, 1, 0, 0, 3
6, 0, 5, 0, 0, 0, 0, 183, 0, 1, 0
7, 0, 2, 1, 0, 1, 0, 0, 181, 2, 2
8, 0, 9, 1, 1, 0, 0, 1, 0, 165, 1
9, 0, 5, 0, 4, 4, 3, 0, 2, 6, 149


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 98

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 175, 0, 0, 0, 1, 1, 0, 0, 1, 0
1, 0, 174, 0, 0, 0, 0, 1, 1, 9, 3
2, 0, 1, 186, 0, 0, 0, 2, 0, 2, 0
3, 0, 1, 3, 172, 0, 3, 0, 1, 6, 0
4, 0, 1, 0, 0, 199, 0, 1, 0, 2, 1
5, 0, 0, 1, 2, 0, 189, 0, 0, 2, 4
6, 0, 2, 0, 0, 0, 0, 186, 0, 1, 0
7, 0, 2, 1, 0, 2, 0, 0, 180, 2, 2
8, 0, 10, 0, 1, 0, 0, 1, 0, 166, 0
9, 0, 6, 0, 2, 5, 2, 0, 2, 7, 149


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 101

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 176, 0, 0, 0, 2, 0, 0, 0, 0, 0
1, 0, 177, 0, 0, 0, 0, 0, 0, 8, 3
2, 0, 1, 187, 0, 0, 0, 1, 0, 2, 0
3, 0, 0, 2, 170, 0, 2, 0, 1, 11, 0
4, 0, 7, 0, 0, 194, 0, 1, 0, 2, 0
5, 0, 0, 3, 2, 0, 186, 0, 0, 2, 5
6, 0, 4, 0, 0, 0, 0, 184, 0, 1, 0
7, 0, 2, 1, 0, 1, 0, 0, 181, 2, 2
8, 0, 9, 0, 1, 0, 0, 2, 0, 166, 0
9, 1, 4, 0, 3, 4, 3, 0, 3, 3, 152


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 94

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 176, 0, 0, 0, 1, 0, 0, 0, 1, 0
1, 0, 176, 0, 0, 0, 0, 1, 0, 8, 3
2, 0, 1, 187, 0, 0, 1, 0, 0, 2, 0
3, 0, 1, 3, 171, 0, 2, 0, 1, 8, 0
4, 0, 1, 0, 0, 199, 0, 1, 0, 2, 1
5, 0, 1, 2, 2, 0, 188, 1, 0, 1, 3
6, 0, 5, 0, 0, 0, 0, 183, 0, 1, 0
7, 0, 1, 1, 0, 0, 0, 0, 183, 2, 2
8, 0, 9, 0, 1, 1, 0, 2, 0, 164, 1
9, 0, 3, 0, 3, 4, 2, 0, 2, 6, 153


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 96

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 176, 0, 0, 0, 1, 0, 0, 0, 1, 0
1, 0, 178, 0, 0, 0, 0, 0, 0, 7, 3
2, 0, 1, 187, 0, 0, 0, 1, 0, 2, 0
3, 0, 3, 2, 169, 0, 2, 0, 1, 9, 0
4, 0, 2, 0, 0, 198, 0, 1, 0, 2, 1
5, 0, 0, 1, 2, 0, 191, 0, 0, 1, 3
6, 0, 5, 0, 0, 0, 0, 183, 0, 1, 0
7, 0, 1, 1, 0, 0, 1, 0, 182, 3, 1
8, 0, 10, 0, 1, 0, 0, 1, 0, 165, 1
9, 0, 4, 0, 6, 6, 2, 0, 2, 4, 149


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 83

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 176, 0, 0, 0, 1, 0, 0, 0, 1, 0
1, 0, 180, 0, 0, 0, 0, 0, 0, 6, 2
2, 0, 1, 187, 0, 0, 1, 0, 0, 2, 0
3, 0, 1, 0, 173, 0, 3, 0, 1, 8, 0
4, 0, 5, 0, 0, 198, 0, 0, 0, 1, 0
5, 0, 0, 2, 2, 0, 190, 1, 0, 0, 3
6, 0, 3, 0, 0, 0, 0, 185, 0, 1, 0
7, 0, 1, 1, 1, 1, 0, 0, 181, 2, 2
8, 0, 9, 0, 1, 0, 0, 1, 0, 167, 0
9, 0, 3, 0, 2, 5, 3, 0, 2, 4, 154


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 93

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 176, 0, 0, 0, 2, 0, 0, 0, 0, 0
1, 0, 179, 0, 0, 0, 0, 0, 0, 8, 1
2, 0, 1, 186, 0, 0, 0, 1, 0, 2, 1
3, 0, 1, 4, 169, 0, 2, 0, 1, 8, 1
4, 0, 2, 0, 0, 199, 0, 1, 0, 2, 0
5, 0, 0, 1, 1, 0, 193, 1, 0, 0, 2
6, 0, 4, 0, 0, 0, 0, 184, 0, 1, 0
7, 0, 1, 1, 0, 1, 0, 0, 181, 2, 3
8, 0, 9, 1, 1, 0, 0, 1, 0, 165, 1
9, 0, 3, 0, 7, 4, 3, 0, 2, 5, 149


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 93

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 176, 0, 0, 0, 2, 0, 0, 0, 0, 0
1, 0, 177, 0, 0, 0, 0, 0, 1, 8, 2
2, 0, 1, 187, 0, 0, 1, 0, 0, 2, 0
3, 0, 1, 2, 170, 0, 3, 0, 1, 7, 2
4, 0, 5, 0, 0, 196, 0, 1, 0, 2, 0
5, 0, 0, 2, 1, 0, 192, 0, 0, 0, 3
6, 0, 4, 0, 0, 0, 0, 184, 0, 1, 0
7, 0, 1, 1, 0, 2, 0, 0, 180, 2, 3
8, 0, 9, 0, 1, 0, 0, 1, 0, 166, 1
9, 0, 4, 0, 3, 4, 3, 0, 2, 4, 153


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 85

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 177, 0, 0, 0, 1, 0, 0, 0, 0, 0
1, 0, 179, 0, 0, 0, 0, 1, 1, 5, 2
2, 0, 0, 188, 0, 0, 0, 1, 0, 2, 0
3, 0, 1, 3, 172, 0, 3, 0, 1, 6, 0
4, 0, 4, 0, 0, 198, 0, 0, 0, 2, 0
5, 0, 0, 2, 2, 0, 192, 1, 0, 0, 1
6, 0, 3, 0, 0, 0, 0, 185, 0, 1, 0
7, 0, 0, 1, 0, 2, 0, 0, 182, 2, 2
8, 0, 10, 0, 1, 0, 0, 2, 0, 164, 1
9, 0, 3, 0, 5, 4, 3, 0, 2, 4, 152


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 102

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 175, 0, 0, 0, 1, 1, 0, 0, 1, 0
1, 0, 174, 0, 0, 0, 0, 0, 1, 10, 3
2, 0, 1, 186, 0, 0, 0, 1, 0, 2, 1
3, 0, 1, 3, 170, 0, 3, 0, 2, 6, 1
4, 0, 3, 0, 0, 196, 0, 2, 0, 2, 1
5, 0, 0, 2, 2, 0, 188, 0, 0, 0, 6
6, 0, 2, 0, 0, 0, 0, 186, 0, 1, 0
7, 0, 2, 1, 0, 1, 0, 0, 181, 2, 2
8, 0, 8, 0, 1, 0, 0, 2, 0, 166, 1
9, 0, 6, 0, 2, 5, 2, 0, 2, 6, 150


Média: 92
N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 83

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 1
1, 0, 194, 0, 0, 0, 0, 0, 0, 6, 3
2, 0, 1, 191, 0, 0, 0, 0, 0, 2, 0
3, 0, 0, 0, 184, 0, 4, 0, 2, 2, 2
4, 0, 3, 0, 0, 175, 0, 0, 0, 1, 7
5, 0, 1, 2, 4, 0, 175, 0, 0, 0, 2
6, 0, 0, 0, 0, 2, 0, 180, 0, 0, 0
7, 0, 2, 0, 1, 0, 0, 0, 191, 2, 2
8, 0, 8, 1, 0, 0, 3, 0, 0, 157, 0
9, 0, 1, 2, 6, 3, 3, 0, 2, 2, 171


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 82

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 170, 0, 0, 0, 3, 0, 0, 0, 0, 1
1, 0, 190, 1, 0, 2, 0, 0, 1, 6, 3
2, 0, 1, 192, 0, 0, 0, 0, 0, 1, 0
3, 0, 1, 1, 181, 0, 4, 0, 2, 3, 2
4, 0, 4, 0, 0, 175, 0, 1, 0, 1, 5
5, 0, 0, 2, 2, 0, 178, 0, 0, 0, 2
6, 0, 0, 1, 0, 2, 0, 179, 0, 0, 0
7, 0, 0, 0, 0, 0, 0, 0, 195, 1, 2
8, 0, 4, 2, 0, 2, 3, 0, 0, 158, 0
9, 0, 1, 0, 4, 3, 3, 0, 4, 1, 174


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 88

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 1
1, 0, 194, 0, 0, 1, 0, 2, 0, 4, 2
2, 0, 2, 188, 0, 0, 0, 2, 0, 1, 1
3, 0, 1, 2, 180, 0, 5, 0, 2, 2, 2
4, 0, 3, 0, 0, 175, 0, 1, 1, 2, 4
5, 0, 1, 2, 1, 0, 179, 0, 0, 0, 1
6, 0, 1, 0, 0, 2, 0, 179, 0, 0, 0
7, 0, 2, 0, 0, 0, 1, 0, 192, 1, 2
8, 0, 7, 1, 0, 2, 3, 0, 1, 155, 0
9, 1, 3, 1, 2, 4, 3, 0, 3, 2, 171


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 83

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 1
1, 0, 188, 1, 0, 2, 0, 1, 1, 7, 3
2, 2, 2, 187, 0, 0, 0, 1, 0, 2, 0
3, 0, 1, 1, 179, 0, 7, 0, 1, 4, 1
4, 0, 3, 0, 0, 178, 0, 2, 0, 2, 1
5, 0, 1, 2, 1, 0, 179, 0, 0, 0, 1
6, 0, 0, 0, 0, 2, 0, 180, 0, 0, 0
7, 0, 0, 0, 0, 0, 0, 0, 195, 2, 1
8, 0, 4, 0, 0, 0, 3, 1, 0, 161, 0
9, 0, 1, 2, 2, 4, 3, 0, 5, 2, 171


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 89

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 1
1, 0, 184, 1, 0, 0, 0, 2, 1, 8, 7
2, 0, 2, 188, 0, 0, 0, 1, 0, 2, 1
3, 0, 0, 0, 183, 0, 5, 0, 1, 4, 1
4, 0, 6, 0, 0, 173, 0, 1, 0, 1, 5
5, 0, 0, 2, 1, 0, 178, 0, 0, 1, 2
6, 0, 1, 2, 0, 2, 0, 177, 0, 0, 0
7, 0, 0, 0, 0, 0, 0, 0, 195, 2, 1
8, 0, 5, 1, 0, 0, 3, 0, 0, 160, 0
9, 0, 1, 0, 5, 1, 3, 0, 4, 2, 174


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 85

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 1
1, 0, 192, 1, 0, 0, 0, 0, 0, 7, 3
2, 0, 2, 190, 0, 0, 0, 0, 0, 1, 1
3, 0, 0, 0, 184, 0, 4, 0, 2, 3, 1
4, 0, 4, 0, 0, 174, 0, 2, 0, 2, 4
5, 0, 0, 2, 2, 0, 177, 0, 0, 0, 3
6, 0, 0, 0, 0, 2, 0, 180, 0, 0, 0
7, 0, 1, 0, 0, 0, 0, 0, 193, 2, 2
8, 0, 10, 0, 2, 2, 3, 0, 1, 151, 0
9, 0, 1, 1, 0, 3, 3, 0, 3, 4, 175


N_NEURONIOS, TAXA_APRENDIZADO, MOMENTUM, ACURACIA, ERROS
10, 0.04, 0.7, 0.95, 88

0.95, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 1
1, 0, 192, 1, 0, 0, 0, 1, 1, 4, 4
2, 0, 1, 191, 1, 0, 0, 0, 0, 1, 0
3, 0, 1, 2, 183, 0, 4, 0, 2, 1, 1
4, 0, 3, 0, 0, 173, 0, 3, 1, 2, 4
5, 0, 1, 2, 3, 0, 176, 1, 0, 0, 1
